text,age_label
"We're all mad here. Thanks,  &  !",35-49
Low and behold. My flat is as of now officially and actually a seedling-free zone! o/,35-49
"some people work for peanuts, others for salad.",35-49
That’s how we garden in Ljubljana!,35-49
photos from week 1 in Ljubljana have been published on the one and only :,35-49
Siesta time. For some.,35-49
"ehm, Italy?",35-49
how very true. greetings from iceland.,35-49
join the club :),35-49
"Today should be fun: ""Recognising Suicidal Messages in Dutch Social Media"" #lrec14",35-49
A therapeutic gardening session in old town Ljubljana #ChelseaFringeLj,35-49
"Yes, I'm at a conference. #lrec14 #reykjavik",35-49
Not to be missed at #ChelseaFringeLj today: the opening of the library under treetops in Ljubljana,35-49
we were the awesomenesest yesterday at our Playscapes event in the Tivoli Park!!! #ChelseaFringeLj,35-49
check out our Live Painting in its new home.The restaurant won the best terrace award just this week:),35-49
Missing my dog but she’s being well looked after.,35-49
Success at foraging walk in the city park at #ChelseaFringeLj,35-49
Here's an overview of Week Two in Ljubljana by the fabulous :,35-49
goes without saying!,35-49
as opposed to here in iceland :/,35-49
high five!,35-49
It's coffee and waffles time! #westfjords,35-49
#WalkForWater Itinerary at #ChelseaFringeLj,35-49
Ready to start #WalkForWater at #ChelseaFringeLj!,35-49
That's how we #WalkForWater at #ChelseaFringeLj,35-49
worked for me :),35-49
še being the operative word here.,35-49
"1st  Lj is over.It was fabulous,27 events,green thumbs galore!Thanks to everyone who made it happen! <3",35-49
"Enim Viktorje, drugim recenzije: ""one wishes that more colleagues in the field adopted their way of doing honest, thorough research"" #proud",35-49
This year's #ChelseaFringeLj closed with style!,35-49
"Berimo, bratje: COST_Vademecum_Part_1_COST_Actions-2.pdf #bljak",35-49
Minding my peas,35-49
i wish :),35-49
"Yay, Irena's Vertical Tea from #ChelseaFringeLj made it to !",35-49
"You say spikes, I say Archisuits!",35-49
rofl!,35-49
random google query result: monroe band! #omg,35-49
tnx for not unfollowing :),35-49
It is!,35-49
here's another one for our #ItCan'tCan'tBeDone project!,35-49
Za #ChelseaFringeLj After Party. Jutri ob 17h v Parku Tabor.,35-49
For the love of Tarrangon!,35-49
We ran out of redcurrant pie before  we ran out of ideas for next year. #ChelseaFringeLj afterparty was a success!,35-49
tolk o Easy Like Sunday Morning :),35-49
top 10 :),35-49
List of #WorldCupFreeBars in Ljubljana badly needed!,35-49
"?e ne že box office, maš definitivno home office hit!",35-49
totally overrated. #disappointed #worthastopnotatrip,35-49
Oh happy day turned to oh admin nightmare within the first 24 hours after the project was accepted. #arrs #research #slovenia,35-49
Salsola for the win! #balcony,35-49
I see your blue watch dude. What did you do to your guinea pig huh? #qtd,35-49
I live therefore I browseth.,35-49
DL or How to go out with a bang.,35-49
Sodelovanje is the new cool:  by,35-49
hipster camper!,35-49
Being a manager means that you do the actual work from 19 till dawn :/,35-49
This is what sex education should really be like!,35-49
My name is Alice and I live in Wonderland. #fact,35-49
RT  Do you know of a school in #Leeds that would like to improve its grounds for #pollinators?,35-49
"Cool talk! Nick Hanauer: ""Rich people don't create jobs"" #bannedTEDtalk",35-49
"I'm in the . For keeping unorthodox tools next to the loo:) Tnx, , a delightful read, as always!",35-49
Kar malo perverzno: Seven PhD Positions in the Dutch Research Consortium 'Language in Interaction',35-49
word of the day: biophotovoltaic,35-49
Stay on the fucking bus.,35-49
From Iceland with love. #MetaDekleta,35-49
Balcony harvest!,35-49
Low and behold. My first potato harvest. #extatic,35-49
Dr Seuss was wrong. The Cat's Not in The Hat.,35-49
I sit with a boy in english he became my friend talking to him on Facebook i think i have a crush on him now but im not sure,18-24
boooored out of my mind #wannasleepbutdont,18-24
"me and my friends are trendsetters tie our ties as bows everyone does, do a specific way of saying hi everyone does. i'm a #trendsetter",18-24
Hey guys made the all nighter just woke up after falling asleep  8 am,18-24
Sorry wasn't on yesterday guys i was to busy partying cause yesterday was in fact my birthday. Im 14 now!! :) gosh life goes by fast.#old,18-24
Reading a new book : The Fault In Our Stars by    i can kinda relate to it cause my mom died of cancer when i was 4 #goodbook,18-24
Sorry guys i havent been on but you know school sucks,18-24
Gosh! my schools name is like super long so i always hate it when ppl ask what school i go to cause all you'll hear is blah blah blah high,18-24
I've had the same profile pic for how long now? im gonna change it,18-24
Hahaha   ohhh the memories of  8th grade,18-24
"woke up this morning  to my dog liking my face Me: MAYA!! I'M TRYING TO SLEEP!!"" #stupiddog",18-24
My dad always has the A/C on in the car even when its cold and now during the heat wave it  decided to break thanks dad #notethesarcasm,18-24
Im going to see it on friday with my freinds! I cant wait!! Untill then i'll watch BSE a thousand times :p,18-24
Just tweeted to   for a moment i thought he might see it then i refreshed the page #dontgetyourhopestohigh,18-24
"Time to tweet louis 1,000 times HE WILL SEE IT :p im crazy i've always been since like 4th grade yeah who needs maturity",18-24
Im going to see it on friday with my freinds! I cant wait!! Untill then i'll watch BSE a thousand times :p,18-24
I'm going to see it on friday with my freinds! I cant wait!! Untill then i'll watch BSE a thousand times :p,18-24
Im going to see it on friday with my freinds! I cant wait! Untill then i'll watch BSE a thousand times :p,18-24
Im going to see it on friday with my freinds! I cant wait!! Untill then i'll watch BSE a thousand times :p #loveyou,18-24
Im going to see it on friday with my freinds! I cant wait!!! Untill then i'll watch BSE a thousand times :p,18-24
Im going to see it on friday with my freinds! I cant wait Untill then i'll watch BSE a thousand times :p,18-24
Im going to see it on friday with my freinds! I cant wait!! Untill then i'll watch BSE a thousand times :p Follow me ?,18-24
Im going to see it this week with my freinds soo exited i'll let you know how i think of it even though i know its awesome,18-24
"There that wasnt 1,000 times but i dont want to spam him so i just did it like 10 times",18-24
la la la la la idk what that was dont ask im bored,18-24
FINALLY I FINISHED MY HOMEWORK!! #friedbrain,18-24
That awkward moment when you shout out the wrong answer in class with confidence,18-24
Is it just my dentist or does everyone's dentist asks you about your life while his hands are stuffed in your mouth.,18-24
i get told im werid alot but you know what im proud to be Wonderful Exiting Interesting Real Different!,18-24
"lol this happened to me the other day in english and im just like "" just gonna keep on writing till she leaves""",18-24
Normal People: I love it when mt bf/gf tells me they love me Me: I love it when my microwave tells me my food is ready #ilovefood,18-24
"When my parents sit me down and tell me its time to for me to mature Me: ""Never in you wildest dreams"" -Niall/ Zayn",18-24
My life's next goal : to stop cussing  can i do it yeah i can!!,18-24
Reading old messages and realizing how much i miss that person ;(,18-24
Done with my computer for tonight you guys so well good night,18-24
"Hay guys, just say hi next tweet in around 30 min :)",18-24
2 hours later i post the promised 30 min tweet srry guys got caught up on homework,18-24
TOOO MUCH HOMEWORK  no more tweets today sorry :(,18-24
You'll wake up and have even worse morning breath then you usally have haha jk,18-24
Hey guys internet day!! no school for me technically! :P,18-24
"Ugg work, im sooo tired i dont wanna do it but i got no choice",18-24
hahahaah using google maps for my work and i  found this random fat guy next to the dumpster,18-24
done with my internet day FINALLY!!,18-24
wait wait wait is that the new album i thought it was were we are or is it a song OMG IM SO CONFUSED!!!,18-24
sitting at home doing nothin and mabey gonna go to the movies idk,18-24
'boat to take a shower a cold one so i can finally wake up,18-24
Im following 777 people now thats a good number its a heavenly number to be exact,18-24
As you can tell i loove   he's hilarious and you know you live longer when you laugh so go follow him and live till your 200,18-24
That one best friend that turned into a stranger,18-24
"The worst feeling in the world, the one im feeling is tht knowing tht someone u used to talk to all the time doesnt care about you anymore",18-24
"my fav color is sleep, i fold papers to my temperature, and i wonder exactly how far is Denver from america?  yeah thts right im werid!",18-24
"Cuts Heal, Memories Stay , Scars Pade... But im not okay #heartbroken",18-24
Reading Freinship Quotes and immidently wanting to test my freinds to see which one is my #truefreind,18-24
I saw you at church!!! :D,18-24
"my saturday : watch tv ,go to cross country practice, tv, church, tv bed  Oh yeah thats the life #yolo :P",18-24
i hate it when your given and assigment in english and you have no clue what to write about!! #frustrated #writersblock,18-24
I eat alot and yet im still not fat go fast metabolism,18-24
Wake up in the morning wanting to go back to bed.... now that should be the start of Kesha's song cause i would totally relate to tht,18-24
you know they really shouldn't have put the w next to the e in the keyboard cause every time i want to wright how i wright hoe instead,18-24
"Behind on AGT Just saw 1D perfom started dancing and siging and then my dog just stars at me as i go "" To the best song ever!""",18-24
"aww missing you too your missing alot, but im probably missing alot to I STILL WANT TO GO TO OLYMPIAN !! :p",18-24
Your really going to do it? I'll be rooting for you!!,18-24
i love it when in P.E we run down the hill cause then i can throw my hands in the air and scream #fornarnia yet even when we dont i still do,18-24
and then i get to tell the world that i was freinds with THE Paulina Martinez!! :P  quick do  i have any pics,18-24
High expectations are the key to everything ! Harvard Law here I come!!,18-24
Lol i would totally do that even if i dont see a baby in the relection i just dance anyways #yolo :p,18-24
Unfollowing and following   over and over so im on the top of that list,18-24
I will be using  to manage and clean my twitter account,18-24
I hate it when i cant sleep cause all i think about are the lucky ppl who are fast asleep,18-24
remember when vianney tried to throw the salami thing at me but it hit claudia,18-24
#1DNoticeReiss  retweet so at least 1/5 of the boys notice reiss,18-24
Listening to 1D of course,18-24
turned my head to see what my little cuz was watching on the tv BIG MISTAKE,18-24
dont mean to brag but uh little things is about me :p,18-24
why do ppl have to be so bitchy all the time cant they just stfu and leave ppl alone,18-24
IM HAPPY,18-24
Okay this thing has promblems were 100 %,18-24
Nope needs to be higher,18-24
I completely disagree,18-24
remember when vianney tried to throw the salami thing at me but it hit claudia,18-24
Doing geometry homework EWWWW math bleh #ihatemath,18-24
DONE WITH MATH now  biology yuck #ihatebio,18-24
gosh still not done with bio #screwhomework,18-24
haha finished bio now to do extra credit for guess what.. BIO!!,18-24
what? you dont believe me?:P,18-24
haha ohhh the memories,18-24
Hi guys im bored just finished my hw YEAH,18-24
why not? Louis wrote it for me.:P,18-24
you seriously left the pic ?!,18-24
of course i shouldnt have been surprised,18-24
Friends are essential to success; they are still more essential to happiness.,18-24
My school gave me a macbook pro today hahaha good by toshiba hello apple!!,18-24
theres the one from PBL :p,18-24
MAGICAL CAPE!! #thingsidoinschool Yeah im just plain cRAzY,18-24
i want my best freind back. On the bright side we made progress today i made her laugh  #PROGRESS,18-24
barfed and hurt his knee Me: MY BABY ARE YOU OKAY! Love ya lou hope your all right :(,18-24
lunch after everyone eats they all go lollygag leaving my group of friends with like 3 other group of friends. Then we go CrAZy #loud,18-24
im tired im bored soo gonna go to bed early GOOD NIGHT!!,18-24
Just ran around my neighborhood chasing my dog ran faster than i do in PE,18-24
lesson in life : your dog runs fast if you want a catch him you better take a car,18-24
"Check out my new mix on : ""amme hizmeti"" at ?",18-24
"My Top 3 #lastfm Artists: The New Pornographers (46), Neko Case (20) & Mick Harvey (15)",18-24
"Check out my new mix on : ""sonbahar 101"" at ?",18-24
"vertigo, butch cassidy and the sundance kid, the prestige, marie antoinette, the darjeeling limited. bonus:the pianist.",18-24
"Check out my new mix on : ""T vitamini"" at ?",18-24
Once in a blue moon.,18-24
"Check out my new mix on : ""Rave On"" at ?",18-24
why can't i connect my last.fm account to 8tracks. it couldn't authenticate with last.fm.,18-24
rocket juice & the moon #isminisevdigimgruplar,18-24
"My Top 3 #lastfm Artists: Art Tatum (20), Red Hot Chili Peppers (14) & Noel Gallagher's High Flying Birds (8)",18-24
"Hadi gucumuzu gosterelim hedef 61k eheheh"": 1st time in Greece and 60k fans come out to see us play??!! What an honor..thanks you!""",18-24
I'm at Red Hot Chili Peppers Türkiye Konseri w/  [pic]:,18-24
"Koya koya 2 tane kedi fotografi mi koydun instagrama Istanbul'dan  more photos from Istanbul, other than cats please!",18-24
"My Top 3 #lastfm Artists: Red Hot Chili Peppers (21), Across The Universe Sountrack (7) & Ayreon (3)",18-24
"Gectigimiz donem Ingilizcesiyle dalga gectigim hoca advisor'im olmus. (What is the most important thing? We are here, but nothing.)",18-24
which gelin is this?,18-24
My Top 2 #lastfm Artists: Coldplay (4) & Azealia Banks (1),18-24
"spotted a hot, muscular guy in zincirlikuyu carrying a gym bag.",18-24
"My Top 3 #lastfm Artists: Redd (14), The Last Shadow Puppets (14) & Jimi Hendrix (7)",18-24
"My Top 3 #lastfm Artists: Muse (15), OutKast (4) & David Bowie (4)",18-24
"o zaman, bir de ""3 things that define me are family, struggling and cock"" dedi. hala inanam?yorum.",18-24
can i ask what are you pinning if it's not too private?,18-24
"My Top 3 #lastfm Artists: Diana Krall (17), David Bowie (13) & Muse (11)",18-24
I estimated where Felix Baumgartner will land when he attempts the  record breaking freefall jump,18-24
"My Top 3 #lastfm Artists: Florrie (12), OutKast (4) & Tarkan (4)",18-24
"My Top 3 #lastfm Artists: The White Stripes (19), Led Zeppelin (18) & The Beatles (16)",18-24
"ZÜGERFACT: ""Women in Papua New Guinea are forbidden to see music instruments or the whole village might get killed by other villages.""",18-24
My precious: ilk pikabim. #playingnow the doors-la woman,18-24
Just posted a photo,18-24
"My Top 3 #lastfm Artists: Red Hot Chili Peppers (23), Frank Ocean (6) & Adele (5)",18-24
"My Top 3 #lastfm Artists: Red Hot Chili Peppers (61), Redd (28) & David Bowie (16)",18-24
My #twitter age is 497 days 23 hours 18 minutes 9 seconds. Find out yours at  #twittertime,18-24
"Züge is back in the game, bitches.",18-24
"My Top 3 #lastfm Artists: Muse (2), Jack White (2) & Kasabian (2)",18-24
the libertines-music when the lights go out. Yazmasam olmazdi.  #revolution,18-24
"Check out my new mix on : ""Depression Cardigan"" at ?",18-24
AAAAAAAAAAAHHHHH NICK CAVEEEEE,18-24
"Wonderland'de ilginc bir playlist tecrube ediyorum: Anthony and the Johnsons, Vaya Con Dios ve Teoman.",18-24
"My Twitter value is $39.55, according to  ... What about yours? #twalue",18-24
"River deep, mountain high!",18-24
"Fuck this, I'm going to sleep.",18-24
"Beyler, per?embe 9-11,  I'll be ON AIR!",18-24
Bored to Death izlemem laz?m bu hafta.,18-24
"""Efsanevi rock grubu The Beatles'dan John Lennon'dan Working Class Hero dinliyoruz.""  abiiiiiiiiii :(",18-24
Jack White ne giymis oyle? Ismail Abi ceketi mi o?,18-24
Boosh! I just scored 63.34 Million in #SuperMAMC. Yeni bagimlilik.,18-24
No more hiding.,18-24
Mutant and proud.,18-24
“: How bout this sweatshirt..  hepimize bir tane lutfen.,18-24
onu cok dusunmustum. Yeterince israr goremedim mehmety,18-24
"nina simone, creedence clearwater revival, shane mcgowan and friends dinle mutlaka",18-24
#istanbulcalling ellerim titriyoooor.,18-24
Greetings from London!,18-24
Sutlu cay esliginde limonlu mereng. Yummy!,18-24
anytime dear ^^,18-24
Forever. Savas Ay. Mayis. Meric.,18-24
you know i love you till the moon is upside down.,18-24
"Creme brulee calismasi cok basarili oldu. Survivors season2 da bitti. Food Network'te Diners, drive-ins and dives zamani simdi.",18-24
"Direnis sarkisi Mel C'den: ""It's just the beginning, it's not the end. Things will never be the same again.""",18-24
BE??KTA? SÜLEYMAN SEBA PARKINA TIBBI MALZEME GET?R?LM??.,18-24
senin resmini yeeerim ben! in omnia portus ne?,18-24
couldn't agree more!,18-24
Topshop Oxford Circus and Apple Store! You have killed me.,18-24
I shared my 25th moment in !  abi girin buna cok guzel,18-24
Inanmiyorum su an  Chris Cornell'li de olsa Timbaland caliyor.,18-24
"im from Turkey, studying in Enschede, a big fan of yours, saying what a great artist you are, answering your fans one by one!",18-24
can't wait to listen to the new album! Lots of love :),18-24
profilin protected p?nar...,18-24
“: Be with a guy who ruins your lipstick. Not your mascara.” Kocsun koc.,18-24
that'z amore.,18-24
"""This content is currently unavailable in your country"" Fuck you, too!",18-24
Last night I dreamed of jumping from a mountain in China to a river in Brazil.,18-24
"I'm down 22 pounds in 2 months,thank you for whoever told me about this!",18-24
lovers in japan ve love letter to japan.  bence coldplay ve the bird and the bee a?k ya??yor.,18-24
"i won't lie, i totally love this game.",18-24
do you wanna touch me there,18-24
#nowplaying Emiliana Torrini-Dead Things,18-24
I have all the time to make you mine,18-24
"Otobuste telefonu ""all that she wants"" ile calan yasli amca da gercek degil mesela.",18-24
Earth is a self-regulating super-system.,18-24
"fuck duman, i am going to BEA!",18-24
Post-ICAMES Syndrome.,18-24
ijustdiedinyourarmstonight-lastkiss-kimsebilmez-thereisalightthatnevergoesout-STRONGENOUGH,18-24
Always obsessive.,18-24
Pray for the people inside your head for they won't be there when you're dead.,18-24
"""Hasrete gebeyim... I really do.""",18-24
Another headphone bites the dust.,18-24
Yeni Red Hot Chili Peppers albumu I'm With You 30 Agustos'ta cikiyormus. Yuppiiii! En az Flea kadar heyecanliyim.,18-24
That's the SÖMESTR spirit.,18-24
-evil laugh-,18-24
twitturk.com sayfam:,18-24
"J.lo ""Play my motherfucking song!"" diye bagirinca cok gülüyorum.",18-24
JonBon,18-24
"Boolean ne yaa?True false method public static void bidibidi. Of bugun hemen bitsin, evime gideyim, tv karsisinda uyuyakalayim.",18-24
Herbokolog Hincal Uluc.,18-24
I can't very sleep,18-24
"I be on my own dick, ain't not much room for you.",18-24
The struggle of tryna find shit to wear to work <<<,18-24
I neeeeeeeeeeed new clothesss man,18-24
I'm glad Zumies lets me wear whatever the fuck I want to work.,18-24
Got my vans on but they look like sneakers,18-24
Since when is there a real life version of the fairly odd parents on Disney channel?,18-24
Whose tryna clean my room for me? I'll pay you in gum.,18-24
I want some chicken fries.,18-24
"2% milk!! ???????????? RT“: White people be like ""I'm not just white, I'm""   22% Irish 18% German 28% Italian 30% French 2% Milk”",18-24
Whys it gotta rain while I gotta be at work? ????,18-24
Can't wait to get my first paycheck.,18-24
"When a song comes on, on shuffle I make myself believe it's destiny and that the song was supposed to come on at that given point in time",18-24
Or maybe I'm just too high?,18-24
Idk but I'm chillin in my car just listening to music cause I don't feel like going inside yet,18-24
Windows is foggy,18-24
Hate when I accidentally close my music app.,18-24
My days get darker so the haze gets sparked up,18-24
I forgot I had hot Cheetos hidden in my drawer so I'm bouta head inside lol,18-24
I ain't sleepin' so fuck it I'd rather be tweetin',18-24
Eating hot Cheetos at night is a struggle,18-24
Like I can't chew loud cause I feel my crunch will wake everyone up,18-24
"And if they wake up, I'm gonna have to share!",18-24
Uh oh. Someone's up,18-24
Wanna know what I haven't ate in a while?,18-24
"Going to work decked out in all zumiez apparel, shit i should just pose as a mannequin.",18-24
Switched rooms with my sister cause hers is always cold as fuck. & I like the cold,18-24
Ima try and sleep early tonight,18-24
Yo I honestly miss that feeling of being in a relationship,18-24
"Don't ever make decisions when you're bared off Xanax. Woke up in my sisters room, and apparently I asked her last night if we could switch",18-24
"I just wanna move out of my moms house already man. I'd need at least two roommates who'd be not only down, but reliable.",18-24
My sisters nice enough to switch all out shit back and even clean my room while I'm at work. Lol,18-24
"Off work, wassup for the night?",18-24
Fuck it. Im getting a mac.,18-24
Think my alphabet soup is trying to send me subliminal messages. ????,18-24
Work,18-24
Honestly what does that Ice bucket challenge raise awareness for?,18-24
"All the shit going on in this country, and in the world, and people dumping ice water on themselves to avoid donating to charity.",18-24
Idk man I just feel like this generation is fucked.,18-24
"I've been watching this show called, continuum, and it's a trip. Corporations bail out the government, and they rule the country nowx",18-24
"Seems like some shit that's going on these days, I wouldn't be surprised if this country ends up like the show",18-24
"And instead of ""anonymous"" they got ""Liber8""",18-24
I'm just tryna stay alive and take care of my people,18-24
And they don't have no award for that,18-24
Why can't I ever go to sleep early like regular people,18-24
"I'm up listening to music thinking about how I'm 20 years old, and haven't accomplished anything I've wanted to so far in life ????",18-24
Sad truth,18-24
Everything will fall into its place given time though,18-24
My mustache is getting long haha i haven't shaved it.,18-24
I look like this guy ----> ????,18-24
My hair be looking funky.,18-24
I want some horchata,18-24
I wanna act ballerific like it's all terrific. Got a few past due bills i won't get specific.,18-24
I got a problem with spending before I get it,18-24
We all self conscious I'm just the 2nd to admit it. (Yeezy was first),18-24
"???? Add me on snapchat for shit like this. ""AaronsRad""",18-24
That beat doe!,18-24
Nigga I can't wait until I'm able to walk outside and it's cold as fuck,18-24
I got work at 5. Ughh,18-24
"Just the other day my hair was long as fuck, and my face scrubby as hell now I can feel my scalp, and I got that baby face. Oh what a feelin",18-24
"Need a BP partner to help me run tables at tonight's kickback. Hmu if you're tryna get drunk, and be around good vibes!",18-24
For real for real,18-24
"Like hop into my DMS if you want info, anyone is welcome. Preferably females",18-24
I've realized a lot...,18-24
Taking a piss to the rhythm of cricket music.,18-24
I'm a fool man,18-24
School is about to start in two days. What.The.Fuck,18-24
"I'd make a deal with the devil to have my life straightened out, and my mind clear",18-24
Work was a hoe today,18-24
"When I was 18 and a girl was 2 years younger than me, I'd stay away. Now that 20, it's cool cause she'd be 18. Ain't that some shit",18-24
This summer has been so wack that I really see no point in going out tonight but it's the last Saturday of summer so fuck it,18-24
I never learn,18-24
What's going on tonight?,18-24
"Sometimes I think, I should've listened to my D.A.R.E. Officer. Fuck",18-24
"Work was packed as fuck today but nonetheless, pretty chill",18-24
All these vma tweets on my TL got me weak lol,18-24
I want all the Nike Sb's at Zumiez.,18-24
I just want a good girl who will be bad just for me,18-24
Beyoncé ain't even all that in my opinion,18-24
I can't sleep,18-24
"She don't believe in shooting stars, but she believe in shoes and cars.",18-24
I haven't even printed out my schedule so I have no clue what buildings any of my classes are in,18-24
"3rd year of college, holy shit feels like just yesterday I was in my 3rd year of high school.",18-24
I hope there's a cute ass brunette with dimples in at least one of my classes.,18-24
I still gotta go and order my MacBook.,18-24
"My earliest class is at 9, that's not super early but fuck, I haven't even woke up anytime before 10 this whole summer ????",18-24
Excited to start learning about music this semester. Ima be a dope producer one day you can count on that.,18-24
I wanna produce music for all the artists in my music library. Shit ain't impossible,18-24
"So much shit I wanna do in life, music ain't the only thing",18-24
"My ego as huge as kanyes, but I don't like to talk the talk, unless I know I can back up the walk.",18-24
'Cant tell me nothing' one of my favorite Kanye songs. Random fact,18-24
"Old folks talking bout back in my day. But homie this is my day, class started two hours ago, OH, am I late?",18-24
Is anyone else looking at their phones with one eye open right now or just me?,18-24
Falling down the same rabbit hole looking for love,18-24
Frank ocean is way overdue for a new album man,18-24
"If your life goals include a picture of Beyoncé, and her family, or of anyone else then you need to reevaluate your goals. Set your own",18-24
Taylor swift got negative booty cakes lmao,18-24
I'm starting to believe the woman of my dreams will only appear in my dreams,18-24
Can't wait for winter!!!!!!!!!!!,18-24
"HAAAA, my last Retweet is on point",18-24
Hanging Christmas lights at our apartment gives me the warm and fuzzies :),25-34
Seasonally inappropriate movie and hot cocoa with  #notsleepingtonight #elorfanato,25-34
I woke up hating my life. #express #blackfriday,25-34
3 COACH PURSES FOR THE PRICE OF ONE#blackfriday #stillcantaffordthis #ohwell,25-34
"I don't just have a shopping addiction, I have a need for all things designer and sophisticated #ineedhelp",25-34
Accidentally passed out for three hours what? #blackfriday,25-34
"""My spoon keeps hitting me in the eye.... White girl problems."" -",25-34
"To say ""I needed today"" is a complete understatement :) #alltimehigh",25-34
I LOVE my Pflugies :) :),25-34
"The Pflugs are the family I grew up with. ""Pflugies"" is my affectionate name for them#sorryyourmindisinthegutter",25-34
"I will be referencing the Teenage Mutant Ninja Turtle's team bad boy, Raphael, multiple times in my Communication Analysis #getready",25-34
Starting the day with a party in my mouth! #nutella #hyperrr,25-34
WHERE ART THOU?! Come to the team room because I missss you!!!,25-34
Three running to-do lists= rough start to a rough week #overwhelmed,25-34
just attempted a Nerf gun sneak attack on me and epically failed. I'm embarrassed to call her my roommate,25-34
"thank goodness you jump-started your swag. otherwise, i don't think you would've made it out alive.",25-34
haircut. lauren and i are stylists,25-34
I don't know what to do with my night without Extemp practice... #nerd,25-34
"Oh mah gawd. I am a pathetic, hopeless romantic. #whereismytruelooovveee",25-34
if you are 97 and I am 94 and we do not have spouses... wanna marry me?,25-34
"your ""for sure :)"" gave me such high hopes!! I know i will die alone now :( :(",25-34
I'll no longer be driving with expired plates and insurance! Yay for being a law-abiding citizen! #adultlife #responsibilities,25-34
Yay Jimmy I'm happy for you!! :),25-34
I loved that last episode!!! Gah they are so adorable!,25-34
"omgsh YES. After this week, major cuddle time needs to happen",25-34
I had a dream I was finally about to shop at H&M. Then I woke up to Yellowcard in my head and a not-memorized CA. #rufflife,25-34
So much sleep is going to happen tonight,25-34
NSYNC has a Christmas album and I never knew about it?!?! #WHAT?!?! #LIFEMADE,25-34
Omg Christmas decorating is amazing but Homestyle Mac and Cheese is terrible! #tipsytweet,25-34
stop studying! dance and be happy! don't let your worries get you down! you are great! silver shiny happiness :),25-34
way to be creepy without being TOO creepy,25-34
It took me 40 minutes to drive home from work. And I lost control at least 4 times #snowdriving #canceleverything,25-34
"""You cheated on me? When I specifically asked you not to?"" #theoffice",25-34
I can't feel my legs..  happy birthdayyy.  your voice is amazing so dont stop singing girl luvz,25-34
"You can't fix truly awful people. No matter how many redeeming qualities you try to bring out, they will always be a sucky person.",25-34
Why are dads so awkward?,25-34
AHAHAHAHAHAAHAHA omg!! That was the funniest tweet EVER!!,25-34
what the heck?! I was just at vi with lauren and pat... weird.....,25-34
I'll be at #express between 2 and 7:30 *hint hint wink wink* :),25-34
i love that guy!,25-34
you should have come again!,25-34
god I LOVE that movie!!! Tell me next time you watch it!!,25-34
Thanks to everyone who visited me at work!! You made my day :) #ihavewonderfulfriends,25-34
but its soooo pretty long!,25-34
Only final is today at 1. Lezz get er done,25-34
"Yeah, this is the ""pretty much"" part. #duhdoi",25-34
#thatawfulmoment when you realize that everything you're teaching yourself for the final could've been useful to know during the semester,25-34
please say that's not real,25-34
I'm with RodgePodge,25-34
"two halves of a heart. That way, when you put the tattoos together, they make a whole heart.",25-34
PLEASE tell me you went with the sinner/saint one!!!,25-34
what?! I got to see Brod get his tattoos AND hold his hand. What a dumb policy.,25-34
*Italian* steak and potato dinner made by the very Italian  :) #pretentiousbutstillawesomeroomie,25-34
Why did like 5 of my facebook friends get in relationships TODAY? #ugh.,25-34
"#Goingbeyondmygoal of reading the news everyday of break for Extemp, I just stayed up til 1:30 to watch the #GOPdebate. #entertained&annoyed",25-34
my apartment please! you can come over around 9. hope finals are going well :),25-34
Work holiday party with  :) #bestdateever,25-34
Thanks for being a trooper tonight!! I can't wait until Friday ;),25-34
I just......... wish teachers were paid more :( #thinkingaboutmyfinancialfuture,25-34
As long as they propose to us like this:  :) :),25-34
"I'm not sure what your definition of ""awkward"" is",25-34
"""Arizona immigration law: wat's up with dat?"" #KnowltonExtempQuestions",25-34
"""If Mitt Romney fell down in the woods and no one was around to hear it, would he make noise?"" #NickExtempQuestions",25-34
"""Herman Cain: Poised for a comeback?"" #KnowltonExtempQuestions",25-34
My mom sent me a Christmas eCard of woodland animals working together to make a snowman. It's freaking adorable :),25-34
Overly aware of my inability to socialize with people who have ugly teeth. #sorryaboutit. At least  was there to save me,25-34
I was only totally cool with getting lost in residential south lincoln for a half hour because there are Christmas lights EVERYWHERE #lilkid,25-34
UGH. <----that's how I feel.,25-34
I dropped you off at home after you insisted on vacuuming the kitchen,25-34
and I are rocking the ballot out table #derp,25-34
totally broke bro-code by fist-bumping me. #WINNING,25-34
I don't know what I would do without . He is such an amazing best friend.,25-34
Chasing with hot cocoa. This is the best thing that's ever happened to me!  :) :) :),25-34
"I'm living Vampire Weekend lyrics! ""In December drinking Horchata...""",25-34
I'm trying to convince myself that a 3.2 GPA isn't terrible after the most time-consuming semester of my life #gladitsover,25-34
At what point is too much sleep a bad thing? #accidental5hournaps #break,25-34
",  literally just got home from seeing that moive.........",25-34
"Daiquiris with  to forget about how awful ""New Years Eve"" was.",25-34
and I just accomplished one of our break goals: Crayon Art. #iamanartist #pinterest :),25-34
3rd 9-hour workday in a row :( #sotired :(,25-34
"i tweeted that i miss allie, then i tweeted ""and you and jess"". I JUST MISS YOU OK!",25-34
"#Fun. is coming to Omaha on April 10, right after I get back from AFA to celebrate my 21st. I see this as a sign....",25-34
"and starting a ""Touchdown Turnaround"" chant! Wait...",25-34
All I care about today is treats. Treats and snoozin'. Snoozin' and treats. That's it.,25-34
I've never been so turned on by a description of cheesecake!!,25-34
When do you come back to Lincoln?! I miss you soooooooo much!!,25-34
